"seller_id","total_revenue","total_orders","on_time_deliveries","on_time_delivery_pct","avg_review_score"
"9803a40e82e45418ab7fb84091af5231",4791.38,"18","18","100.00","3.11"
"e49c26c3edfa46d227d5121a6b6e4d37",4765.659999999999,"35","35","100.00","4.42"
"520b493b57809f446cb0a233bb3e25c7",4762.869999999998,"73","71","97.26","4.38"
"cd6efc47efaabf134f8bdb654e10b4f1",4757.160000000001,"32","29","90.63","4.50"
"ec8879960bd2221d5c32f8e12f7da711",4756.259999999999,"35","29","82.86","4.31"
"f76a3b1349b6df1ee875d1f3fa4340f0",4748.979999999999,"24","15","62.50","3.46"
"180c3376aff0e43dd5788709df48a843",4722.970000000002,"10","9","90.00","4.70"
"81f89e42267213cb94da7ddc301651da",4721.180000000002,"52","52","100.00","3.54"
"1b938a7ec6ac5061a66a3766e0e75f90",4719.450000000001,"31","30","96.77","4.25"
"13fa2a6c6b9d0f43cb588d7c82117a12",4719.44,"10","7","70.00","4.00"
"1eade46fba20122dc4aefb379f8c636b",4673.710000000001,"75","65","86.67","4.31"
"f97e2b0650c2068227e1d366140eb62f",4665.9800000000005,"21","20","95.24","3.65"
"c500367424994318b9e779ff1ae9a330",4658.389999999999,"9","8","88.89","3.78"
"3f3486b61f45078d4f31ee5e43d8c5bb",4653.129999999999,"39","33","84.62","4.33"
"cb41bfbcbda0aea354a834ab222f9a59",4650.659999999999,"11","7","63.64","3.33"
"bf3c6d2a28b2b5501e6c15448982dcc9",4648.149999999999,"43","42","97.67","4.42"
"13d058e4eeac2ce8217660b2f8a05812",4647.369999999999,"22","19","86.36","4.22"
"8f119a0aee85c0c8fc534629734e94fd",4645.889999999999,"81","76","93.83","4.22"
"f3da5b2ff499efb8d4a6d371d175d7dd",4640.590000000002,"82","71","86.59","3.83"
"95f83f51203c626648c875dd41874c7f",4631.800000000002,"65","62","95.38","3.18"
"3f995f07c49d0d55a99d5c54957f7d81",4627.200000000001,"43","42","97.67","4.21"
"8cbac7e12637ed9cffa18c7875207478",4596.709999999999,"81","77","95.06","4.15"
"681fce914360217db47784ae28905a96",4571.799999999999,"24","21","87.50","3.82"
"8ed8ea9a57c862f2c18c2fe41f601d56",4562.969999999999,"19","19","100.00","4.47"
"6b333a05bf188ef3e1f1662a86bd9855",4554.880000000001,"13","12","92.31","4.38"
"e883aa812c37a7413226856f4579fe91",4554.46,"29","28","96.55","3.90"
"238fac594e170b59c6d228f5a4f4f1d9",4545.52,"30","26","86.67","3.97"
"3361277dc30b7cccdb0c286b24219756",4540.900000000002,"42","37","88.10","4.21"
"f021c962aaba8ef6eb527a9c2c8394d1",4533.87,"5","5","100.00","4.20"
"1fdc574883ef3b33ad41562d93f3a74a",4524.27,"18","17","94.44","4.44"
"6a0cbc8af2e8abd1bdfb777943d174c6",4517.150000000001,"34","31","91.18","4.06"
"7f152321c60a266edc53af1925ef96c1",4471.92,"20","14","70.00","3.80"
"56642bcb79900e777d68e91915cb4267",4471.79,"56","47","83.93","3.77"
"f00e21b1e91a79653163b7fd8f293ff1",4471.0599999999995,"31","30","96.77","4.10"
"602044f2c16190c2c6e45eb35c2e21cb",4468.93,"55","42","76.36","2.93"
"f4aba7c0bca51484c30ab7bdc34bcdd1",4467.129999999999,"115","107","93.04","3.89"
"6288c69c4ce638e59925e59193f98b16",4467.010000000001,"20","19","95.00","3.95"
"282c7480173bb9c01dd41cc739fec010",4466.31,"8","7","87.50","4.43"
"02f5837340d7eb4f653d676c7256523a",4463.88,"30","29","96.67","4.83"
"406822777a0b9eb5c50e442dd4cd3ec5",4449.21,"46","40","86.96","4.33"
"14d7985702e72162bbf13b6beb74ab2b",4441.000000000002,"38","33","86.84","4.34"
"870d0118f7a9d85960f29ad89d5d989a",4428.029999999998,"61","58","95.08","4.00"
"6bb0724edf0b62fb91ac404873a97241",4416.5199999999995,"18","15","83.33","4.50"
"d5ba419e26d246a0719437cf37d9b46d",4415.8,"34","30","88.24","3.82"
"b17b679f4f5ce2e03ce6968c62648246",4404.360000000001,"51","42","82.35","3.61"
"79ed755314cfe6df0daef2c6cd3022cd",4366.66,"25","25","100.00","4.70"
"edf96ef93ed595084bbcbd9224bd2894",4365.779999999999,"28","25","89.29","3.79"
"2745f798279e0ed033addcc1474776d7",4364.99,"32","29","90.63","3.97"
"42fa4ee7240e9b8eb4576358ec142ba7",4364.469999999999,"22","22","100.00","4.81"
"3c4e0452bff7a2a788179488d3d77032",4352.52,"36","35","97.22","3.74"
"9b1585752613ec342d03bbab9997ec48",4349.04,"3","3","100.00","3.67"
"ed4311e67debd72b8610a5347a743087",4342.81,"26","24","92.31","4.48"
"6481e96574816ead57975da2c0f6d80d",4340.859999999998,"43","42","97.67","4.10"
"1b8356dabde1d35e17cef975c3f82730",4336.629999999999,"60","59","98.33","4.08"
"38e679b9e0064cd94c6f035707344dae",4336.620000000001,"28","27","96.43","3.93"
"8b2492b7ff4468839593fafeed55bad9",4336.260000000001,"45","40","88.89","3.89"
"4c18691b6037662be2df78a765d98ab5",4316.509999999999,"67","62","92.54","3.92"
"2e13c71026e1a39ba5cc1b86dcb679aa",4310.209999999999,"28","26","92.86","4.25"
"2199e7fe213c16213bf5d6a7eadc9a5d",4309.1,"30","29","96.67","4.29"
"23a0ffca143a15b9b5bbdb7d552f626a",4304.28,"24","21","87.50","3.96"
"070d165398b553f3b4b851c216b8a358",4301.11,"38","33","86.84","3.50"
"8090490573c6c0aa343a7231ebcb8c86",4298.030000000001,"26","24","92.31","4.19"
"3d8fa2f5b647373c8620330c4e077a9f",4295.719999999999,"47","46","97.87","4.04"
"a44fb5a447105f8469bdf16bf9159f25",4292.71,"19","14","73.68","4.05"
"c9a06ece156bb057372c68718ec8909b",4281.96,"11","11","100.00","3.00"
"c731d18cea9bf687ffee82a241c25b11",4272.650000000001,"26","26","100.00","3.96"
"96804ea39d96eb908e7c3afdb671bb9e",4268.000000000001,"39","38","97.44","3.90"
"5f5b43b2bffa8656e4bc6efeb13cc649",4232.650000000001,"29","28","96.55","4.45"
"271c58a1d139c45eaf3316107c6d3a3b",4232.55,"27","25","92.59","4.07"
"66dc1b1632bd6a3e508510c5b3492107",4231.9,"41","40","97.56","3.43"
"2d2c62bef4c8ba0dd74e0e228e808539",4230.4800000000005,"16","14","87.50","4.13"
"e7d5b006eb624f13074497221eb37807",4220.420000000002,"63","61","96.83","3.11"
"f35b3c613c4f7b2275f4185d0a3c59ec",4214.29,"9","7","77.78","4.56"
"2a167ca73899c85001a837d8fb4962f6",4197.62,"3","3","100.00","4.33"
"08cdbae123ff67ca4e36d9d641ce0119",4195.46,"6","2","33.33","2.50"
"4559697a8f7e637227c2eeaed843baff",4189.519999999999,"39","36","92.31","4.05"
"276677b5d08786d5dce7c2149dcce48b",4189.450000000001,"45","42","93.33","3.80"
"bede56095ba33c42038fb85f707b8a42",4184.77,"2","2","100.00","4.50"
"5d3bb11474a06bdc23fb9e89f1164ee0",4178.820000000001,"32","31","96.88","3.94"
"e8f6dc8e6a1dcde89d20e3995c8d90b3",4165.54,"44","41","93.18","3.35"
"71039d19d4303bf9054d69e9a9236699",4158.65,"38","28","73.68","3.68"
"e70053bf73d1b5863932e53a9fa47496",4158.58,"7","7","100.00","4.29"
"38874e327ce94d11390b96eb42d61928",4158.43,"6","5","83.33","4.00"
"9646c3513289980f17226a2fc4720dbd",4152.2300000000005,"76","70","92.11","4.26"
"33ac3e28642ab8bda860a2f693000e78",4151.119999999999,"35","35","100.00","4.23"
"594f9aaa48e5bf431f011ddc5669b0d5",4136.41,"38","37","97.37","4.58"
"5d9dc90a686a8fddacffab6bab5653a3",4131.2699999999995,"12","11","91.67","4.17"
"643214e62b870443ccbe55ab29a4dccf",4120.71,"66","57","86.36","4.43"
"d57e18d5f73c7ccb7f7339b61166898d",4111.190000000002,"63","61","96.83","4.44"
"c0563dd588b775f2e37747ef6ad6c92c",4094.68,"28","25","89.29","4.36"
"77e4abfd739aed9c46480f90f81c0eb4",4092.209999999999,"18","18","100.00","4.78"
"b1fecf4da1fa2689bccffa0121953643",4066.72,"20","20","100.00","4.95"
"6b90f847357d8981edd79a1eb1bf0acb",4059.7299999999987,"47","45","95.74","4.36"
"cfd7ddab722b902f7ac5b5f3ba6d723d",4058.1100000000006,"13","13","100.00","4.54"
"f0837c8d71434931d9e38e7b79234797",4049.36,"23","22","95.65","4.63"
"994f04b3718c2bab35c2adfa8afecd2a",4044.4500000000007,"55","51","92.73","4.28"
"3bdff180c7e1f6551a643b99c265a120",4012.079999999999,"58","54","93.10","4.02"
"a2b5b6105ea5942300631d2e76f4ffe0",4009.34,"16","14","87.50","4.75"
"3c010235b7345c92f125d14ee232a76b",4005.3200000000006,"15","15","100.00","4.67"
"df560393f3a51e74553ab94004ba5c87",3999.89,"27","25","92.59","3.72"
"7f2617c58d5d06806987308b45654351",3983.2699999999995,"23","21","91.30","3.87"
"4da0e408c99d2fdc2126dc9fce518060",3964.7300000000014,"54","54","100.00","4.47"
"1838dd9b8977065acf51d95e0053ea7a",3963.2900000000013,"65","62","95.38","4.24"
"4d600e08ecbe08258c79e536c5a42fee",3959.13,"7","7","100.00","4.00"
"eb4df17aed01d918c65f0f8d650900c0",3925.4600000000005,"11","8","72.73","3.91"
"f4db9b37944bcb8873e6b456ee190bbf",3909.94,"22","20","90.91","4.55"
"ec80e49e69745ab6c14f984bf2149423",3897.31,"12","10","83.33","4.00"
"1d0997ff06b524ce9289ffd75114ecd3",3873.57,"3","2","66.67","3.67"
"0c7533c71df861ec58ad7ff999ed0e8d",3863.5099999999993,"73","70","95.89","4.04"
"960945e1a9535cbc0cd6ddd35fbe7ae8",3861.5299999999997,"29","29","100.00","4.66"
"8ff38bc3969e67c36c48343a07090f66",3859.5599999999995,"8","8","100.00","2.50"
"aae3bfea055532c57fb453ed3ec80b30",3857.1699999999996,"50","50","100.00","3.55"
"f7ccf836d21b2fb1de37564105216cc1",3856.339999999999,"73","66","90.41","3.82"
"3364a91ec4d56c98e44174de954b94f6",3853.8500000000004,"6","6","100.00","3.83"
"3b872fd4747f01cc56206f2934198618",3843.11,"27","23","85.19","3.89"
"4677a5437afda5fa7140b927b07be1cc",3835.7,"11","10","90.91","4.36"
"e48b04bf1aa1ef711caebeb7aede6180",3832.7299999999996,"25","25","100.00","4.48"
"218f991754f360af9c2daa5e0b8e990c",3819.54,"17","15","88.24","3.53"
"f326006815956455b2859abd58fe7e39",3813.1800000000003,"30","30","100.00","4.70"
"5f1dc28029d2c244352a68107ec2b542",3803.4600000000005,"78","72","92.31","4.38"
"c8b3445d737de6befde0c88ede534a5e",3800.79,"36","35","97.22","3.97"
"244c2f1bff6afe1f2eaf9bfe9b2aed38",3794.869999999999,"27","23","85.19","3.82"
"a938325a4b357fd23a6a4d5bb126408e",3791.810000000001,"25","24","96.00","3.88"
"a17f621c590ea0fab3d5d883e1630ec6",3772.2699999999973,"78","73","93.59","4.09"
"2d50d6282f8aa2257819a77bfaa0efe0",3762.6500000000005,"43","37","86.05","3.64"
"f2336e113377dd21c744d9c4fc8293a9",3762.08,"4","4","100.00","4.25"
"54c04bdb5ec46762f8f08c7e8f86ed4a",3757.78,"19","17","89.47","4.32"
"5bc24d989e71e93c33e50a7782431b0e",3736.5300000000007,"17","17","100.00","4.35"
"b1ac6ea7895bc3dd6f0f6f4abbdd2821",3734.36,"38","38","100.00","4.27"
"a0415d9b25ede3c4b1e477e9916ffc03",3729.1399999999994,"9","9","100.00","3.90"
"52562a9f449c3dc3d53f5f5b9ed74903",3710.6400000000003,"14","14","100.00","4.79"
"bce6a5ecf98e99fd2a8868b15c51f04b",3706.4999999999995,"15","12","80.00","4.13"
"ed46f1eb4a638113deb2a1137b5f22e9",3686.6800000000003,"4","4","100.00","4.00"
"0ebd97a106433a45a4aebe57c1799778",3661.6800000000007,"32","32","100.00","4.50"
"e89c4adbe7b1d0819dbb636e16461cf1",3636.1499999999996,"25","22","88.00","3.88"
"b8555308bfdb4ca1ed54325a58da9a97",3630.0299999999997,"28","26","92.86","4.07"
"c64a2aec32cc408a8a4c6d7c46017f91",3628.17,"9","9","100.00","3.89"
"6750d71153f00fc58829af2a8ef1bcf1",3626.5,"6","6","100.00","4.17"
"d93919c944be9cff128f6c9cb899eacb",3624.01,"33","27","81.82","4.00"
"977f9f63dd360c2a32ece2f93ad6d306",3621.92,"24","21","87.50","3.80"
"822b63912576852aea9a8436d72317b7",3615.27,"7","7","100.00","4.00"
"432c37c9dfba871172ec162e20118b8c",3614.800000000001,"55","47","85.45","4.18"
"cb3dd9ce66268c7a3ca7241ac70ab58c",3608.67,"50","47","94.00","4.25"
"21e83881401b92b49fb09a16d3852291",3606.0899999999997,"13","13","100.00","4.33"
"afa6714acee029b2dfdf357e5579cc03",3603.5799999999995,"17","15","88.24","4.06"
"585175ec331ea177fa47199e39a6170a",3602.47,"1","1","100.00","5.00"
"5c6d4016c2a288f074fa0848a2b653d2",3598.130000000001,"34","31","91.18","4.11"
"cce6ab8d1682639fe45ab70234f1665f",3579.5899999999997,"64","61","95.31","4.40"
"a6fe7de3d16f6149ffe280349a8535a0",3574.4400000000014,"51","43","84.31","4.04"
"ae7ab174effdead6c241e547e4ca13f0",3574.06,"7","7","100.00","3.86"
"20d83f3ef0e6925fd74bfd59170babf7",3557.2099999999996,"54","52","96.30","4.34"
"5b51032eddd242adc84c38acab88f23d",3548.9500000000003,"14","14","100.00","3.79"
"aeb36d67f1414f234d42a29e27cf1f17",3548.1,"4","3","75.00","4.50"
"318f287a62ab7ac10b703ac37435a231",3529.520000000001,"61","54","88.52","3.87"
"f61c63d13f7cd800549d5acdd390ae72",3501.690000000001,"26","24","92.31","4.00"
"c9aafcd0621b2207c10e32c649cada4d",3488.5499999999984,"47","43","91.49","4.02"
"d17f467e4bf608a510c20d82f4ba3b6b",3471.3100000000004,"11","9","81.82","4.00"
"1771297ac436903d1dd6b0e9279aa505",3466.4299999999985,"36","35","97.22","4.63"
"fce62094ffe6a4009188ec44e681dfdd",3452.63,"11","6","54.55","3.18"
"2a1348e9addc1af5aaa619b1a3679d6b",3424.7700000000013,"51","36","70.59","3.00"
"55f7a3319d80f7fdf078b8f03e6725fe",3420.4499999999994,"22","20","90.91","3.77"
"1ce3ae5a399804d1a87e706f8a813c3e",3416.690000000001,"44","40","90.91","3.73"
"430315b7bb4b6e4b3c978f9dfa9b0558",3414.5599999999995,"20","19","95.00","4.00"
"a1474fd46fd3430168f7ec202da39408",3413.5200000000004,"14","12","85.71","4.43"
"5bc55dbe2f12b6af6d83ed46023e0dc8",3409.38,"21","17","80.95","2.33"
"5cbbd5a299cab112b7bf23862255e43e",3385.21,"38","38","100.00","4.32"
"d25aa0aaacb370e912f8cf6efeba38b3",3373.13,"21","20","95.24","4.52"
"f7720c4fa8e3aba4546301ab80ea1f1b",3360.7899999999986,"77","74","96.10","4.19"
"5b35136197710e16ac5e7b7c2bd4ea85",3350.2900000000004,"9","6","66.67","2.56"
"8d79c8a04e42d722a75097ce5cbcf2ef",3347.25,"27","23","85.19","4.46"
"dd533b429f380718b70ad9922c294bae",3336.1800000000007,"43","38","88.37","3.73"
"31561f325664a8a7aba4c8d0c3a9b3db",3329.3600000000015,"38","37","97.37","4.58"
"fd386aa7bed2af3c7035c65506c9b4a3",3316.170000000001,"76","68","89.47","4.36"
"c394e193cda3b4225ff2094d32184849",3312.4500000000007,"11","11","100.00","4.67"
"2156f2671501a81034d7d07f217609d0",3302.9899999999993,"21","18","85.71","3.86"
"3fd1e727ba94cfe122d165e176ce7967",3295.889999999999,"36","29","80.56","3.92"
"33576ec5412fb5905d876f12f33bfde6",3287.979999999999,"32","31","96.88","4.12"
"cd06602b43d8800bd0afad514919d35c",3287.8499999999995,"52","50","96.15","3.68"
"51702dc2a3e106c76dbff722b5bf0726",3287.0400000000004,"14","14","100.00","4.36"
"730937bf88cb151eb2eb849f642fc213",3277.1700000000005,"26","25","96.15","4.42"
"f593898ec748b7a8cb81fc04edafd98a",3272.3500000000004,"22","18","81.82","3.48"
"df56d7b40d437f88407c5f78b63bc328",3251.5000000000005,"25","24","96.00","3.88"
"60562ab00b8054280520d390c8c0045c",3247.09,"17","17","100.00","4.76"
"e99e927c81e3f51739c94fcdfca9f10f",3236.9300000000003,"24","20","83.33","3.56"
"d9e8c084b68fe958861d8f2c21202e6b",3231.8600000000006,"12","12","100.00","4.17"
"d93844a9c55ba7ce353388bcf849ea56",3229.5200000000004,"14","12","85.71","4.21"
"efcd8d2104f1a05d028af7bad20d974b",3225.0999999999995,"50","49","98.00","4.18"
"3cfa1358a6caa965278721344c8d76f2",3221.5299999999997,"5","5","100.00","4.80"
"49e7217cfe4e427191c378ec626d8737",3220.8900000000003,"13","13","100.00","3.93"
"4c8545742faaf58fafd5fd14d25d75cf",3216.31,"4","4","100.00","4.50"
"a369d693961cb93b61ca2cc518872a85",3213.7899999999995,"18","18","100.00","4.11"
"8ab42aa58097fd4668d60cc648225d5f",3210.3900000000003,"26","26","100.00","4.15"
"6338ea67c41078a46ad99cc009654956",3210.39,"44","44","100.00","4.61"
"bd697db56ff8e7c9cd1abeb7f72029b2",3198.93,"21","21","100.00","4.18"
"fec6275253471ace26d209bbaa64cd0f",3195.6700000000005,"10","10","100.00","4.60"
"974cf2cb8f4b7add98709c30df02fe10",3191.899999999999,"30","29","96.67","4.06"
"f44b6f775a2b390380e0e30b5c9d3eee",3188.24,"10","10","100.00","4.90"
"4992e76a42cb3aad7a7047e0d3d7e729",3163.5600000000013,"73","68","93.15","3.84"
"612a743d294c27884fb7b80d2b19ba35",3162.15,"3","3","100.00","4.33"
"56e361f411e38dcef17cdc2a3d99628b",3155.7599999999998,"10","9","90.00","4.50"
"1987cd4be10fe09ee50454f9c354d1c6",3135.2299999999996,"16","15","93.75","4.25"
"b494891378bd8f4560abe576c52deacd",3134.9799999999996,"21","19","90.48","4.64"
"8f54d64f28a993550aa7943f12572959",3133.1200000000003,"16","15","93.75","3.81"
"157c3e4b42f81ac4a44e8b1ca2fe9876",3131.82,"31","29","93.55","3.97"
"9906e7aa42a3c067b7c9a564d01c4320",3115.6,"16","14","87.50","4.06"
"9c068d10aca38e85c50202e17b4a7e88",3108.83,"17","14","82.35","4.13"
"d32e3909cfb714fb2a6cb092c85b9c5f",3078.899999999999,"11","8","72.73","3.64"
"820cc752a266cdc6c1a1e61dd4583330",3078.7700000000004,"15","13","86.67","4.13"
"0885aaf116795758dfeb5f1032487bcd",3072.1400000000003,"29","28","96.55","4.20"
"78744a20ee2f80ba64f6804c25def2b8",3068.85,"6","5","83.33","4.17"
"d3dcf0604eabf0224fbd5948b5e02f69",3067.4099999999994,"9","6","66.67","3.89"
"082e0bf4cb865a6533b1e8e498cc0255",3064.3300000000004,"23","20","86.96","3.30"
"ede0c03645598cdfc63ca8237acbe73d",3060.449999999999,"47","31","65.96","3.62"
"ccf8813e5a7d6c84d865cd38bfc2b130",3051.2899999999995,"26","24","92.31","4.38"
"f125f3a310c2e5f822d116147de1e474",3049.2900000000004,"22","20","90.91","4.36"
"bb7a14e229b1c95156719c3d9552eeee",3047.6099999999997,"10","9","90.00","4.18"
"b335c59ab742f751a85db9c411a86739",3039.04,"31","29","93.55","3.69"
"3504c0cb71d7fa48d967e0e4c94d59d9",3037.3100000000004,"53","53","100.00","4.42"
"dd58ee93286b0821565574c570e9e1dc",3023.31,"2","2","100.00","5.00"
"606ce7768feac12c5e8bd58db8b08f0f",3018.86,"5","5","100.00","4.80"
"ffa6adafb71b807dc13159e26431354c",3017.38,"17","17","100.00","3.78"
"e908c0f3646e8b60375734a350d95d71",3009.53,"1","1","100.00","4.00"
"4305fe92735c8a43d154ff6dd2b8d927",2999.6400000000003,"19","19","100.00","3.90"
"b56906f7fd1696e043f1bcce164c487b",2995.42,"42","40","95.24","3.95"
"6f229cc508fc6915ed5c499efd93baa4",2988.68,"14","12","85.71","4.43"
"5abb8ea023c77787f2c15da891c8d384",2987.199999999999,"13","10","76.92","3.92"
"f805b96fa705ba7995a221f1749dc141",2986.87,"7","7","100.00","4.43"
"b74d1c09cb380e1d03a6f859c6f4224b",2984.579999999999,"38","32","84.21","4.21"
"fe26f3ecb51a15e6d8335cd92da42562",2971.55,"7","6","85.71","4.43"
"f1b93673502375d491780bb49d615dbc",2959.2800000000007,"10","8","80.00","2.70"
"cac876b37d3abcd6bd76caca30277996",2958.7899999999995,"33","28","84.85","4.56"
"4b0fdb526525f9890eb145bf1534640e",2954.21,"20","20","100.00","4.05"
"5a93f3ab0ef4c84ed5e1b5dbf23978bc",2952.219999999999,"43","42","97.67","4.72"
"116ccb1a1604bc88e4d234a8c23f33de",2948.3300000000004,"73","69","94.52","4.60"
"888faa8bfb0b159c37de6d898b961c31",2945.000000000001,"23","23","100.00","3.87"
"1d4587203296c8f4ad134dc286fa6db0",2941.91,"41","39","95.12","4.30"
"f214d28e8d8e3ef068748498ccc2f813",2937.840000000001,"57","53","92.98","4.02"
"bc302730ea8cf49b5c74f579febb5bbf",2930.17,"11","10","90.91","3.82"
"655220df33262c7e0c4949a147366f94",2926.53,"15","13","86.67","4.20"
"0bb738e4d789e63e2267697c42d35a2d",2925.34,"30","28","93.33","4.58"
"2c4c47cb51acd5ea5db5e0ae0e26542a",2917.3699999999994,"15","15","100.00","4.60"
"c4f7fee5b0db50e87766f5a4d1b1b758",2914.72,"5","5","100.00","2.67"
"d3f39f05462b79a4562d35893a28f159",2893.370000000001,"37","32","86.49","3.37"
"41ab63a91b8b264e8c8780368bf1dd5b",2874.22,"13","13","100.00","4.17"
"0725b8c0f3f906e58f70cbe76b7c748c",2865.4699999999993,"36","29","80.56","3.58"
"fdaaf5bfda82b7b80535610c831b8d09",2848.3199999999997,"15","12","80.00","3.93"
"bb5bd94c8f59cc050072d2930c869cac",2846.64,"17","16","94.12","4.27"
"8603f0038fe0e52fedd3382d266723de",2845.12,"10","10","100.00","4.25"
"1c40343cc5d18c2d8248ac2f3366de34",2839.4200000000005,"22","20","90.91","4.55"
"5160d23075764e18e07c1f4a87fad743",2837.6400000000003,"38","37","97.37","4.46"
"7fc87cc3e89b3d1d5cabdca32f8485aa",2835.82,"14","10","71.43","3.57"
"7238a95bb63ef7e498389fb863b834a1",2835.11,"15","14","93.33","4.73"
"cea729054f157f5870bdd321a958d994",2831.62,"26","25","96.15","4.28"
"ffdd9f82b9a447f6f8d4b91554cc7dd3",2828.6599999999994,"20","20","100.00","4.25"
"c013e57c075a06e5b5c48ee03c525719",2828.659999999999,"45","41","91.11","4.16"
"e9511df20ccd82658a30c37b7fb343af",2823.100000000001,"30","30","100.00","4.47"
"458d868c9642f55f18f04e951a3fdde6",2822.75,"2","2","100.00","5.00"
"1444c08e64d55fb3c25f0f09c07ffcf2",2818.74,"1","1","100.00","1.00"
"6989574bd97d9773f10d232b6c07da59",2799.4999999999995,"7","7","100.00","4.86"
"47efca563408aae19bb7206c2d969ea9",2791.55,"11","11","100.00","4.08"
"1b7e5006cb25dd23ce8686691013b121",2785.9599999999996,"11","9","81.82","4.36"
"14a08204d03bb6b6bde8029f801ae0eb",2779.1,"38","38","100.00","3.82"
"82bd0703a4aefd6b599e5bfdaed378fb",2772.4099999999994,"23","22","95.65","3.71"
"323ce52b5b81df2cd804b017b7f09aa7",2767.650000000001,"29","24","82.76","4.31"
"13074f016982ff2bd6c58ced8682f000",2752.66,"14","10","71.43","3.93"
"2e3be8a987a30d7544dbbda6861cc14e",2750.91,"15","14","93.33","3.05"
"0015a82c2db000af6aaaf3ae2ecb0532",2748.06,"3","3","100.00","3.67"
"0ffa40d54288e4f3499b8780dd0f144f",2746.47,"35","30","85.71","4.40"
"8f78f0903005064036736c7173a5c2ed",2745.9500000000003,"21","20","95.24","3.48"
"729b2d09b2a0bdab221076327f13d050",2739.91,"60","56","93.33","4.52"
"e38db885400cd35c71dfd162f2c1dbcf",2737.5499999999997,"32","28","87.50","4.50"
"04aba03279157f6d4e0fe8ccaf21963c",2735.23,"15","14","93.33","4.31"
"5eeb9c756d9780b96283e5a2ac6da334",2718.7400000000007,"9","7","77.78","4.22"
"850913d59ce317156b00f3705f1c3edb",2701.9,"30","25","83.33","3.35"
"c2d70ce2c5d0a2eb75e78668236e6dc8",2699.9200000000005,"15","15","100.00","4.67"
"de0c78824586e9a5f5f04fd84e25df39",2697.83,"16","16","100.00","4.44"
"0ed6ce5d87fd9c69eaacaeb778d67235",2697.3000000000006,"42","36","85.71","4.40"
"4978a02ea9c8be7a9b5480680f40334e",2696.84,"19","19","100.00","3.58"
"78c99c6dff4eeae5be99bf635ed21e3f",2695.77,"39","34","87.18","4.33"
"1354d51653f645349064725ed204e85e",2694.7200000000003,"20","19","95.00","3.85"
"fe49ee029e61e789a1f3a5525f57ba8d",2691.1499999999996,"16","15","93.75","4.06"
"fb89df7f89fd1b8f03fa2acca1ba7364",2687.4300000000007,"25","23","92.00","3.83"
"cfe94489ddd337d1e29e12f2a7205d10",2672.8199999999993,"24","19","79.17","4.13"
"6df688df543f90e9b38f4319e75a9d88",2661.2000000000003,"55","55","100.00","4.52"
"a08692680c77d30a0b4280da5df01c5a",2660.9100000000008,"17","17","100.00","5.00"
"acadd4d36859671cb635527c6c977533",2646.94,"12","10","83.33","4.25"
"6bbcb8924baf70b7fe2fe2097e8cd407",2646.8300000000004,"11","11","100.00","4.55"
"d06d019f72a04e5497a0b64190af170c",2641.44,"17","16","94.12","4.53"
"9a84ba99f5367fdbd4598363496f1ea2",2638.45,"15","15","100.00","3.71"
"3d39fbf22a665714baf62fae36029e23",2634.83,"8","8","100.00","4.75"
"76833248bbc0e65a0293ec62023e4396",2630.6800000000003,"2","2","100.00","5.00"
"7f7b8245c336066a1f9933c359f11d77",2630.23,"43","42","97.67","4.56"
"7b8e8ec35bad4b0ef7e3963650b0a87b",2616.2999999999997,"5","4","80.00","4.80"
"c6381d2d013342748761e906d45aff76",2614.2599999999998,"28","28","100.00","3.00"
"77a515caa36327151d1cc6c32a9f00e1",2613.58,"26","23","88.46","4.42"
"cd843d4cf8ef32827de0396605163ba3",2612.56,"5","5","100.00","3.80"
"62c50c1af4dfdc4149d25c5222043d39",2607.7800000000007,"17","17","100.00","3.26"
"34f563c82a85b99ae9e6d60db5fc2e28",2578.5,"8","8","100.00","4.63"
"412a4720f3e9431b4afa1476a1acddbe",2569.1600000000003,"22","21","95.45","4.27"
"1996942dc085d7773ba77a529b163cd0",2568.8,"9","9","100.00","3.90"
"b83cedfb587e7911540e3f576d6917ce",2568.75,"25","23","92.00","4.24"
"723cd880edaacdb998898b67c8f9da30",2549.6299999999997,"12","11","91.67","4.17"
"3481aa57cd91f9f9d3fa1fa12d9a3bf7",2547.1699999999996,"25","25","100.00","3.88"
"91f0eec23d4a61d7d7caeefa3f0ad1ca",2545.2599999999998,"11","8","72.73","3.55"
"cf2384dd2f1dddea3f838efed0945e65",2534.94,"16","16","100.00","3.94"
"9bcdfa7b615b3abb9461d9e3ad9886ae",2523.7900000000004,"20","19","95.00","4.60"
"120476eb7a04c149d14772edaf5d9bf2",2519.63,"6","6","100.00","3.83"
"f1c1ac3f3efc07e659c035008e615e66",2509.6800000000007,"9","9","100.00","3.57"
"0417b067eeab773d2f7061a726dc477f",2501.75,"13","9","69.23","3.92"
"17908cf9b444ee34047cadd5c0f4a516",2495.4100000000003,"11","10","90.91","4.55"
"165b1235e9e9942cb5fae67103576fb0",2489.7999999999997,"16","15","93.75","4.31"
"4391ea5c5990502176a1dcda44a2373d",2484.3,"5","5","100.00","4.80"
"2be17df1c49978426251562096c3cc09",2477.5499999999997,"16","15","93.75","4.19"
"f5f2ab9bdb6b30c14c61be68c5ed37da",2474.55,"18","16","88.89","4.28"
"3a734b715d333a2588a3d54a0c9b8746",2469.8199999999997,"21","20","95.24","4.21"
